caso_id,circunscripcion_id,circunscripcion_descripcion,unidad_id,unidad_descripcion,caso_fecha_inicio,caso_fecha_hecho,caso_hora_hecho,caso_cantidad_autores_identificados,caso_cantidad_autores_no_identificados,caso_cantidad_menores_involucrados_identificados,delito_codigo,delito_descripcion,delito_tentativa,delito_estadistico,fecha_envio
F-1088146,F-12,Resistencia,F-209,Fiscalía Federal de Resistencia,2018-03-26,s/d,s/d,0,,0,F-714,Comercio o tenencia para comercio de estupefacientes,NO,Estupefacientes,2019-08-21
F-1088486,F-7,La Plata,F-168,Fiscalía Federal de Quilmes,2018-12-13,s/d,s/d,0,,0,F-2059,Utilización de residuos para contaminar el medio ambiente,NO,Sin clasificar,2019-08-21
F-1090309,F-16,San Martín,F-243,Fiscalía Federal de Mercedes,2018-10-04,s/d,s/d,1,,0,F-2172,Encubrimiento de autores del delito,NO,Encubrimiento,2019-08-21
F-1090326,F-7,La Plata,F-168,Fiscalía Federal de Quilmes,2018-07-13,s/d,s/d,0,,0,F-2132,"Comerciar estupefacientes o materias primas para su producción ó fabricación ó con fines de comercialización, distribución, dación en pago, almacenar o transportar",NO,Estupefacientes,2019-08-21
F-1090805,F-7,La Plata,F-172,Fiscalía Federal Nro. 2 de Lomas de Zamora,2018-04-11,s/d,s/d,0,,0,F-432,Falsificación documentación automotor,NO,Falsificación,2019-08-21
F-1090813,F-7,La Plata,F-170,Fiscalía Federal Nro. 1 de Lomas de Zamora,2018-07-19,s/d,s/d,0,,0,F-333,Abuso de autoridad y viol. deb.func.publ.,NO,Abuso de autoridad,2019-08-21
F-1090830,F-13,Rosario,F-218,Fiscalía Federal Nro. 1 de Rosario,2018-02-20,s/d,s/d,0,,0,F-714,Comercio o tenencia para comercio de estupefacientes,NO,Estupefacientes,2019-08-21
F-1091529,F-7,La Plata,F-170,Fiscalía Federal Nro. 1 de Lomas de Zamora,2018-09-17,s/d,s/d,1,,0,F-403,Falsificación documentos públicos,NO,Falsificación,2019-08-21
F-1091665,F-7,La Plata,F-173,Fiscalía Federal Nro. 3 de La Plata,2018-05-08,s/d,s/d,0,,0,F-276,Asociación ilícita,NO,Asociación ilícita,2019-08-21
F-1091665,F-7,La Plata,F-173,Fiscalía Federal Nro. 3 de La Plata,2018-05-08,s/d,s/d,0,,0,F-333,Abuso de autoridad y viol. deb.func.publ.,NO,Abuso de autoridad,2019-08-21
F-1091665,F-7,La Plata,F-173,Fiscalía Federal Nro. 3 de La Plata,2018-05-08,s/d,s/d,0,,0,F-403,Falsificación documentos públicos,NO,Falsificación,2019-08-21
F-1092460,F-4,Córdoba,F-143,Fiscalía Federal de Rio Cuarto,2018-05-11,s/d,s/d,0,,0,F-432,Falsificación documentación automotor,NO,Falsificación,2019-08-21
F-1093073,F-2,CABA,F-105,Fiscalía Federal Nro. 8 de la Capital Federal,2018-09-12,s/d,s/d,1,,0,F-259,Envenenamiento o adult.de aguas medic. o alimentos,NO,Sin clasificar,2019-08-21
F-1093113,F-4,Córdoba,F-148,Fiscalía Federal Nro. 3 de Córdoba,2018-04-10,s/d,s/d,0,,0,F-190,Defraudación contra la administración publica,NO,Estafa y otras defraudaciones,2019-08-21
F-1093114,F-16,San Martín,F-249,Fiscalía Federal en lo Criminal y Correccional Nro. 2 de San Martín,2018-04-09,s/d,s/d,0,,0,F-2051,Exacciones ilegales,NO,Sin clasificar,2019-08-21
F-1093235,F-2,CABA,F-98,Fiscalía Federal Nro. 12 de la Capital Federal,2018-04-19,s/d,s/d,0,,0,F-937,Hurto de automotor ó vehículo dejado en la vía pública,NO,Hurto,2019-08-21
F-1093254,F-3,Comodoro Rivadavia,F-134,Fiscalía Federal de Río Gallegos,2018-11-30,s/d,s/d,0,,0,F-333,Abuso de autoridad y viol. deb.func.publ.,NO,Abuso de autoridad,2019-08-21
F-1093434,F-2,CABA,F-97,Fiscalía Federal Nro. 11 de la Capital Federal,2018-09-24,2016-05-01,s/d,0,,0,F-2446,Apropiación indebida de tributos (Ley 26.735),NO,Sin clasificar,2019-08-21
F-1093475,F-2,CABA,F-95,Fiscalía Federal Nro. 1 de la Capital Federal,2018-05-03,s/d,s/d,0,,0,F-181,Defraudación por administración fraudulenta,NO,Estafa y otras defraudaciones,2019-08-21
F-1093953,F-7,La Plata,F-172,Fiscalía Federal Nro. 2 de Lomas de Zamora,2018-02-23,s/d,s/d,0,,0,F-407,Uso de documento adulterado o falso,NO,Falsificación,2019-08-21
F-1094957,F-2,CABA,F-97,Fiscalía Federal Nro. 11 de la Capital Federal,2018-10-16,s/d,s/d,0,,0,F-190,Defraudación contra la administración publica,NO,Estafa y otras defraudaciones,2019-08-21
F-1094957,F-2,CABA,F-97,Fiscalía Federal Nro. 11 de la Capital Federal,2018-10-16,s/d,s/d,0,,0,F-181,Defraudación por administración fraudulenta,NO,Estafa y otras defraudaciones,2019-08-21
F-1095634,F-7,La Plata,F-172,Fiscalía Federal Nro. 2 de Lomas de Zamora,2018-07-25,s/d,s/d,0,,0,F-2321,Hecho Atípico,NO,Sin informar,2019-08-21
F-1095726,F-2,CABA,F-105,Fiscalía Federal Nro. 8 de la Capital Federal,2018-01-12,s/d,s/d,1,,0,F-2132,"Comerciar estupefacientes o materias primas para su producción ó fabricación ó con fines de comercialización, distribución, dación en pago, almacenar o transportar",NO,Estupefacientes,2019-08-21
F-1095831,F-2,CABA,F-106,Fiscalía Nº 9 en lo Criminal y Correccional Federal,2018-05-07,s/d,s/d,0,,0,F-2059,Utilización de residuos para contaminar el medio ambiente,NO,Sin clasificar,2019-08-21
F-1096948,F-2,CABA,F-103,Fiscalía Federal Nro. 6 de la Capital Federal,2018-07-11,s/d,s/d,2,,0,F-874,Muerte por causa dudosa,NO,Sin clasificar,2019-08-21
F-1097303,F-2,CABA,F-117,Fiscalía Nacional en lo Penal Económico Nro. 5,2018-10-09,s/d,s/d,0,,0,F-2440,Evasion tributaria agravada en razon del monto (26.735),NO,Evasión,2019-08-21
F-1097454,F-2,CABA,F-118,Fiscalía Nacional en lo Penal Económico Nro. 6,2018-03-01,2012-03-09,s/d,0,,0,F-843,Operación cambiaria irregular,NO,Sin clasificar,2019-08-21
F-1097587,F-2,CABA,F-95,Fiscalía Federal Nro. 1 de la Capital Federal,2018-09-27,s/d,s/d,1,,0,F-160,Robo,NO,Robo,2019-08-21
F-1097871,F-2,CABA,F-386,Fiscalía Nacional en lo Penal Económico Nro. 9,2018-05-14,2015-06-01,s/d,0,,0,F-2446,Apropiación indebida de tributos (Ley 26.735),NO,Sin clasificar,2019-08-21
F-1098217,F-7,La Plata,F-168,Fiscalía Federal de Quilmes,2018-03-09,s/d,s/d,0,,0,F-2476,Trata de personas agravada por el vínculo con la víctima,NO,Trata de persona,2019-08-21
F-1098801,F-2,CABA,F-98,Fiscalía Federal Nro. 12 de la Capital Federal,2018-03-15,s/d,s/d,0,,0,F-20,Lesiones leves,NO,Lesiones dolosas,2019-08-21
F-1099313,F-2,CABA,F-38,Fiscalía Federal Nro. 12 de la Capital Federal,2018-03-22,s/d,s/d,1,,0,F-319,Resistencia o desobediencia a funcionario publico,NO,Resistencia o desobediencia a un funcionario público,2019-08-21
F-1099689,F-7,La Plata,F-168,Fiscalía Federal de Quilmes,2018-04-27,s/d,s/d,1,,0,F-403,Falsificación documentos públicos,NO,Falsificación,2019-08-21
F-1099689,F-7,La Plata,F-168,Fiscalía Federal de Quilmes,2018-04-27,s/d,s/d,1,,0,F-174,Estafa,NO,Estafa y otras defraudaciones,2019-08-21
F-1099689,F-7,La Plata,F-168,Fiscalía Federal de Quilmes,2018-04-27,s/d,s/d,1,,0,F-430,Falsificación documento privado,NO,Falsificación,2019-08-21
F-1100011,F-16,San Martín,F-405,Fiscalía Federal de Hurlingham,2018-09-11,s/d,s/d,0,,0,F-714,Comercio o tenencia para comercio de estupefacientes,NO,Estupefacientes,2019-08-21
F-1100068,F-7,La Plata,F-172,Fiscalía Federal Nro. 2 de Lomas de Zamora,2018-01-16,s/d,s/d,0,,0,F-2470,Trata de personas mayores de 18 años,NO,Trata de persona,2019-08-21
F-1100394,F-2,CABA,F-97,Fiscalía Federal Nro. 11 de la Capital Federal,2018-09-27,2016-11-01,s/d,0,,0,F-2450,Apropiación indebida de recursos de la seguridad social por parte del empleador (Ley 26.735),NO,Sin clasificar,2019-08-21
F-1101384,F-2,CABA,F-95,Fiscalía Federal Nro. 1 de la Capital Federal,2018-04-11,s/d,s/d,0,,0,F-432,Falsificación documentación automotor,NO,Falsificación,2019-08-21
F-1102044,F-13,Rosario,F-218,Fiscalía Federal Nro. 1 de Rosario,2018-08-16,s/d,s/d,0,,0,F-714,Comercio o tenencia para comercio de estupefacientes,NO,Estupefacientes,2019-08-21
F-1102578,F-13,Rosario,F-221,Fiscalía Federal Nro. 2 de Santa Fe,2018-08-08,s/d,s/d,1,,0,F-2149,Encubrimiento de contrabando,NO,Contrabando,2019-08-21
F-1102760,F-2,CABA,F-99,Fiscalía Federal Nro. 2 de la Capital Federal,2018-09-04,s/d,s/d,0,,0,F-174,Estafa,NO,Estafa y otras defraudaciones,2019-08-21
F-1102904,F-16,San Martín,F-241,Fiscalía Federal de Primera Instancia de 3 de Febrero (Ley Nº 25.012 del 29/09/98),2018-04-16,s/d,s/d,0,,0,F-431,Falsificación documento destin.a acreditar ident.,NO,Falsificación,2019-08-21
F-1103579,F-2,CABA,F-103,Fiscalía Federal Nro. 6 de la Capital Federal,2018-03-27,s/d,s/d,0,,0,F-174,Estafa,NO,Estafa y otras defraudaciones,2019-08-21
F-1103670,F-5,Corrientes,F-155,Fiscalía Federal de Paso de los Libres,2018-02-16,s/d,s/d,1,,0,F-2132,"Comerciar estupefacientes o materias primas para su producción ó fabricación ó con fines de comercialización, distribución, dación en pago, almacenar o transportar",NO,Estupefacientes,2019-08-21
F-1103795,F-7,La Plata,F-173,Fiscalía Federal Nro. 3 de La Plata,2018-11-08,s/d,s/d,0,,0,F-2302,"Adquirir, recibir u ocultar dinero, cosas o efectos provenientes de un delito",NO,Sin clasificar,2019-08-21
F-1103803,F-7,La Plata,F-170,Fiscalía Federal Nro. 1 de Lomas de Zamora,2018-04-16,s/d,s/d,0,,0,F-97,Supresión del est.civ. de un menor,NO,Sin clasificar,2019-08-21
F-1103946,F-16,San Martín,F-247,Fiscalía Federal Nro. 2 de Morón,2018-12-11,s/d,s/d,1,,0,F-20,Lesiones leves,NO,Lesiones dolosas,2019-08-21
F-1103949,F-2,CABA,F-388,Fiscalía Nacional en lo Penal Económico Nro. 11,2018-06-18,2017-01-01,s/d,0,,0,F-2439,Evasión tributaria simple (26.735),NO,Evasión,2019-08-21
F-1104292,F-16,San Martín,F-249,Fiscalía Federal en lo Criminal y Correccional Nro. 2 de San Martín,2018-02-20,s/d,s/d,1,,0,F-937,Hurto de automotor ó vehículo dejado en la vía pública,NO,Hurto,2019-08-21
F-1104300,F-2,CABA,F-106,Fiscalía Nº 9 en lo Criminal y Correccional Federal,2018-06-25,s/d,s/d,0,,0,F-174,Estafa,NO,Estafa y otras defraudaciones,2019-08-21
F-1104967,F-5,Corrientes,F-155,Fiscalía Federal de Paso de los Libres,2018-02-05,s/d,s/d,0,,0,F-403,Falsificación documentos públicos,NO,Falsificación,2019-08-21
F-1105396,F-7,La Plata,F-168,Fiscalía Federal de Quilmes,2018-02-06,s/d,s/d,1,,0,F-163,Robo con armas,NO,Robo,2019-08-21
F-1106026,F-16,San Martín,F-241,Fiscalía Federal de Primera Instancia de 3 de Febrero (Ley Nº 25.012 del 29/09/98),2018-03-05,s/d,s/d,0,,0,F-2250,Vista no penal (competencia amplia),NO,Sin informar,2019-08-21
F-1106129,F-2,CABA,F-97,Fiscalía Federal Nro. 11 de la Capital Federal,2018-10-04,s/d,s/d,1,,0,F-2318,NO DELITO PENAL,NO,Sin informar,2019-08-21
F-1106372,F-2,CABA,F-38,Fiscalía Federal Nro. 12 de la Capital Federal,2018-08-15,s/d,s/d,0,,0,F-2144,Impedimento u obstrucción de contacto con padres no convivientes,NO,Sin clasificar,2019-08-21
F-1107265,F-2,CABA,F-105,Fiscalía Federal Nro. 8 de la Capital Federal,2018-03-01,s/d,s/d,1,,0,F-2035,Hurto simple,NO,Hurto,2019-08-21
F-1107326,F-7,La Plata,F-172,Fiscalía Federal Nro. 2 de Lomas de Zamora,2018-02-19,s/d,s/d,0,,0,F-2174,Encubrimiento agravado por ánimo de lucro,NO,Encubrimiento,2019-08-21
F-1107607,F-2,CABA,F-102,Fiscalía Federal Nro. 5 de la Capital Federal,2018-07-26,s/d,s/d,0,,0,F-431,Falsificación documento destin.a acreditar ident.,NO,Falsificación,2019-08-21
F-1108145,F-2,CABA,F-102,Fiscalía Federal Nro. 5 de la Capital Federal,2018-09-11,s/d,s/d,0,,0,F-2321,Hecho Atípico,NO,Sin informar,2019-08-21
F-1108235,F-2,CABA,F-97,Fiscalía Federal Nro. 11 de la Capital Federal,2018-08-14,s/d,s/d,0,,0,F-2320,Amenazas coactivas,NO,Amenazas,2019-08-21
F-1108235,F-2,CABA,F-97,Fiscalía Federal Nro. 11 de la Capital Federal,2018-08-14,s/d,s/d,0,,0,F-20,Lesiones leves,NO,Lesiones dolosas,2019-08-21
F-1108857,F-2,CABA,F-99,Fiscalía Federal Nro. 2 de la Capital Federal,2018-02-19,s/d,s/d,0,,0,F-20,Lesiones leves,NO,Lesiones dolosas,2019-08-21
F-1109214,F-7,La Plata,F-168,Fiscalía Federal de Quilmes,2018-05-29,s/d,s/d,1,,0,F-174,Estafa,NO,Estafa y otras defraudaciones,2019-08-21
F-1109974,F-1,Bahía Blanca,F-127,Fiscalía Federal Nro. 2 de Bahía Blanca,2018-10-03,s/d,s/d,0,,0,F-2132,"Comerciar estupefacientes o materias primas para su producción ó fabricación ó con fines de comercialización, distribución, dación en pago, almacenar o transportar",NO,Estupefacientes,2019-08-21
F-1110489,F-8,Mar del Plata,F-181,Fiscalía Federal de Dolores,2018-02-28,s/d,s/d,0,,0,F-432,Falsificación documentación automotor,NO,Falsificación,2019-08-21
F-1110829,F-7,La Plata,F-168,Fiscalía Federal de Quilmes,2018-11-26,s/d,s/d,0,,0,F-403,Falsificación documentos públicos,NO,Falsificación,2019-08-21
F-1111799,F-11,Posadas,F-204,Fiscalía Federal de Primera Instancia en lo Criminal y Correccional de Posadas,2018-03-23,s/d,s/d,0,,0,F-2126,Malversación de caudales públicos,NO,Sin clasificar,2019-08-21
F-1112082,F-2,CABA,F-102,Fiscalía Federal Nro. 5 de la Capital Federal,2018-06-01,s/d,s/d,0,,0,F-259,Envenenamiento o adult.de aguas medic. o alimentos,NO,Sin clasificar,2019-08-21
F-1112871,F-2,CABA,F-101,Fiscalía Nº 4 en lo Criminal y Correccional Federal,2018-10-19,s/d,s/d,0,,0,F-174,Estafa,NO,Estafa y otras defraudaciones,2019-08-21
F-1112936,F-4,Córdoba,F-148,Fiscalía Federal Nro. 3 de Córdoba,2018-02-14,s/d,s/d,0,,0,F-403,Falsificación documentos públicos,NO,Falsificación,2019-08-21
F-1113036,F-8,Mar del Plata,F-181,Fiscalía Federal de Dolores,2018-09-05,s/d,s/d,0,,0,F-190,Defraudación contra la administración publica,NO,Estafa y otras defraudaciones,2019-08-21
F-1113242,F-2,CABA,F-118,Fiscalía Nacional en lo Penal Económico Nro. 6,2018-03-01,s/d,s/d,0,,0,F-174,Estafa,NO,Estafa y otras defraudaciones,2019-08-21
F-1113242,F-2,CABA,F-118,Fiscalía Nacional en lo Penal Económico Nro. 6,2018-03-01,s/d,s/d,0,,0,F-214,Daños,NO,Daños,2019-08-21
F-1113242,F-2,CABA,F-118,Fiscalía Nacional en lo Penal Económico Nro. 6,2018-03-01,s/d,s/d,0,,0,F-430,Falsificación documento privado,NO,Falsificación,2019-08-21
F-1113242,F-2,CABA,F-118,Fiscalía Nacional en lo Penal Económico Nro. 6,2018-03-01,s/d,s/d,0,,0,F-2437,"Quien captare ahorros del público en el mercado de valores o prestare servicios de intermediación para la adquisición de valores negociables, cuando no contare con la correspondiente autorización emitida por la autoridad competente.",NO,Sin clasificar,2019-08-21
F-1113486,F-2,CABA,F-95,Fiscalía Federal Nro. 1 de la Capital Federal,2018-11-01,s/d,s/d,1,,0,F-279,Intimidación publica,NO,Intimidación pública,2019-08-21
F-1113640,F-2,CABA,F-105,Fiscalía Federal Nro. 8 de la Capital Federal,2018-06-26,2011-09-21,s/d,0,,0,F-2443,Evasion tributaria agravada por la utilización de facturas falsas (Ley 26.735),NO,Evasión,2019-08-21
F-1113642,F-2,CABA,F-95,Fiscalía Federal Nro. 1 de la Capital Federal,2018-02-01,s/d,s/d,2,,0,F-2132,"Comerciar estupefacientes o materias primas para su producción ó fabricación ó con fines de comercialización, distribución, dación en pago, almacenar o transportar",NO,Estupefacientes,2019-08-21
F-1113682,F-2,CABA,F-95,Fiscalía Federal Nro. 1 de la Capital Federal,2018-09-13,s/d,s/d,0,,0,F-2050,Negociaciones incompatibles con la función pública,NO,Sin clasificar,2019-08-21
F-1113956,F-4,Córdoba,F-148,Fiscalía Federal Nro. 3 de Córdoba,2018-07-31,s/d,s/d,2,,0,F-174,Estafa,NO,Estafa y otras defraudaciones,2019-08-21
F-1114006,F-2,CABA,F-95,Fiscalía Federal Nro. 1 de la Capital Federal,2018-12-04,s/d,s/d,0,,0,F-279,Intimidación publica,NO,Intimidación pública,2019-08-21
F-1114226,F-2,CABA,F-102,Fiscalía Federal Nro. 5 de la Capital Federal,2018-08-24,2014-09-14,s/d,0,,0,F-190,Defraudación contra la administración publica,NO,Estafa y otras defraudaciones,2019-08-21
F-1114557,F-2,CABA,F-101,Fiscalía Nº 4 en lo Criminal y Correccional Federal,2018-08-10,s/d,s/d,0,,0,F-1010,Estafa procesal,NO,Estafa y otras defraudaciones,2019-08-21
F-1114838,F-2,CABA,F-95,Fiscalía Federal Nro. 1 de la Capital Federal,2018-02-27,s/d,s/d,0,,0,F-174,Estafa,NO,Estafa y otras defraudaciones,2019-08-21
F-1115633,F-2,CABA,F-388,Fiscalía Nacional en lo Penal Económico Nro. 11,2018-03-26,s/d,s/d,0,,0,F-2446,Apropiación indebida de tributos (Ley 26.735),NO,Sin clasificar,2019-08-21
F-1116191,F-16,San Martín,F-242,Fiscalía Federal de Campana,2018-11-29,s/d,s/d,0,,0,F-2451,Apropiación indebida de recursos de la seguridad social por parte del agente de retencion o percepción (Ley 26.735),NO,Sin clasificar,2019-08-21
F-1117393,F-2,CABA,F-388,Fiscalía Nacional en lo Penal Económico Nro. 11,2018-03-26,2016-11-01,s/d,0,,0,F-2446,Apropiación indebida de tributos (Ley 26.735),NO,Sin clasificar,2019-08-21
F-1117460,F-4,Córdoba,F-146,Fiscalía Federal Nro. 1 de Córdoba,2018-06-22,s/d,s/d,0,,0,F-174,Estafa,NO,Estafa y otras defraudaciones,2019-08-21
F-1117593,F-16,San Martín,F-243,Fiscalía Federal de Mercedes,2018-04-04,s/d,s/d,1,,0,F-319,Resistencia o desobediencia a funcionario publico,NO,Resistencia o desobediencia a un funcionario público,2019-08-21
F-1117780,F-2,CABA,F-114,Fiscalía Nacional en lo Penal Económico Nro. 2,2018-10-12,2018-01-01,s/d,0,,0,F-174,Estafa,NO,Estafa y otras defraudaciones,2019-08-21
F-1117806,F-2,CABA,F-99,Fiscalía Federal Nro. 2 de la Capital Federal,2018-07-13,s/d,s/d,0,,0,F-190,Defraudación contra la administración publica,NO,Estafa y otras defraudaciones,2019-08-21
F-1118200,F-2,CABA,F-116,Fiscalía Nacional en lo Penal Económico Nro. 4,2018-05-09,2013-01-01,s/d,0,,0,F-2450,Apropiación indebida de recursos de la seguridad social por parte del empleador (Ley 26.735),NO,Sin clasificar,2019-08-21
F-1118680,F-7,La Plata,F-168,Fiscalía Federal de Quilmes,2018-07-30,2015-07-01,s/d,0,,0,F-407,Uso de documento adulterado o falso,NO,Falsificación,2019-08-21
F-1118975,F-2,CABA,F-97,Fiscalía Federal Nro. 11 de la Capital Federal,2018-08-03,s/d,s/d,0,,0,F-319,Resistencia o desobediencia a funcionario publico,NO,Resistencia o desobediencia a un funcionario público,2019-08-21
F-1119048,F-2,CABA,F-114,Fiscalía Nacional en lo Penal Económico Nro. 2,2018-10-12,s/d,s/d,0,,0,F-174,Estafa,NO,Estafa y otras defraudaciones,2019-08-21
F-1119307,F-2,CABA,F-119,Fiscalía Nacional en lo Penal Económico Nro. 7,2018-12-28,s/d,s/d,0,,0,F-2439,Evasión tributaria simple (26.735),NO,Evasión,2019-08-21
F-1119560,F-2,CABA,F-102,Fiscalía Federal Nro. 5 de la Capital Federal,2018-07-12,s/d,s/d,0,,0,F-2471,"Trata de personas agravada por engaño, fraude, violencia, amenaza o cualquier otro medio de intimidación o coerción",NO,Trata de persona,2019-08-21
F-1119847,F-2,CABA,F-100,Fiscalía Nº 3 en lo Criminal y Correccional Federal,2018-08-14,s/d,s/d,0,,0,F-9,Homicidio agravado criminis causa,NO,Homicidio doloso,2019-08-21
F-1120178,F-8,Mar del Plata,F-184,Fiscalía Federal Nro. 2 de Mar del Plata,2018-10-17,s/d,s/d,0,,0,F-95,Supresión del estado civil,NO,Sin clasificar,2019-08-21
F-1120254,F-13,Rosario,F-221,Fiscalía Federal Nro. 2 de Santa Fe,2018-12-07,s/d,s/d,0,,0,F-328,Usurpación de autoridad,NO,Sin clasificar,2019-08-21
F-1120608,F-4,Córdoba,F-146,Fiscalía Federal Nro. 1 de Córdoba,2018-05-03,s/d,s/d,2,,0,F-2149,Encubrimiento de contrabando,NO,Contrabando,2019-08-21
F-1121038,F-2,CABA,F-106,Fiscalía Nº 9 en lo Criminal y Correccional Federal,2018-10-10,s/d,s/d,0,,0,F-2480,Promover o facilitar la prostitución de personas,NO,Sin clasificar,2019-08-21
F-1121066,F-13,Rosario,F-219,Fiscalía Federal Nro. 1 de Santa Fe,2018-02-26,s/d,s/d,0,,0,F-2035,Hurto simple,NO,Hurto,2019-08-21
F-1121240,F-8,Mar del Plata,F-184,Fiscalía Federal Nro. 2 de Mar del Plata,2018-10-19,s/d,s/d,0,,0,F-2133,"Comerciar con planta o semillas, utilizables para producir estupefacientes; las tenga con fines de comercialización, distribución, dación en pago, almacenar o transportar",NO,Estupefacientes,2019-08-21
F-1121339,F-2,CABA,F-103,Fiscalía Federal Nro. 6 de la Capital Federal,2018-04-24,s/d,s/d,0,,0,F-181,Defraudación por administración fraudulenta,NO,Estafa y otras defraudaciones,2019-08-21
F-1121715,F-16,San Martín,F-247,Fiscalía Federal Nro. 2 de Morón,2018-05-08,s/d,s/d,0,,0,F-2321,Hecho Atípico,NO,Sin informar,2019-08-21
F-1121746,F-2,CABA,F-100,Fiscalía Nº 3 en lo Criminal y Correccional Federal,2018-08-29,s/d,s/d,0,,0,F-377,Encubrimiento para asegurar el producto del delito,NO,Encubrimiento,2019-08-21
F-1121972,F-7,La Plata,F-168,Fiscalía Federal de Quilmes,2018-05-07,s/d,s/d,0,,0,F-174,Estafa,NO,Estafa y otras defraudaciones,2019-08-21
F-1122042,F-16,San Martín,F-244,Fiscalía Federal de Primera Instancia de San Isidro,2018-08-24,s/d,s/d,0,,0,F-2318,NO DELITO PENAL,NO,Sin informar,2019-08-21
F-1122150,F-2,CABA,F-98,Fiscalía Federal Nro. 12 de la Capital Federal,2018-06-07,s/d,s/d,3,,0,F-1021,Falsedad ideológica,NO,Sin clasificar,2019-08-21
F-1122489,F-2,CABA,F-103,Fiscalía Federal Nro. 6 de la Capital Federal,2018-02-19,s/d,s/d,0,,0,F-182,Defraudación por ocultación de expediente,NO,Estafa y otras defraudaciones,2019-08-21
F-1122489,F-2,CABA,F-103,Fiscalía Federal Nro. 6 de la Capital Federal,2018-02-19,s/d,s/d,0,,0,F-185,Defraudación por desbaratamiento de derechos acordados,NO,Estafa y otras defraudaciones,2019-08-21
F-1122489,F-2,CABA,F-103,Fiscalía Federal Nro. 6 de la Capital Federal,2018-02-19,s/d,s/d,0,,0,F-430,Falsificación documento privado,NO,Falsificación,2019-08-21
F-1122489,F-2,CABA,F-103,Fiscalía Federal Nro. 6 de la Capital Federal,2018-02-19,s/d,s/d,0,,0,F-407,Uso de documento adulterado o falso,NO,Falsificación,2019-08-21
F-1122595,F-2,CABA,F-105,Fiscalía Federal Nro. 8 de la Capital Federal,2018-04-19,s/d,s/d,0,,0,F-181,Defraudación por administración fraudulenta,NO,Estafa y otras defraudaciones,2019-08-21
F-1123137,F-1,Bahía Blanca,F-125,Fiscalía Federal de Santa Rosa,2018-11-26,s/d,s/d,0,,0,F-190,Defraudación contra la administración publica,NO,Estafa y otras defraudaciones,2019-08-21
F-1123160,F-2,CABA,F-388,Fiscalía Nacional en lo Penal Económico Nro. 11,2018-11-09,s/d,s/d,0,,0,F-2065,Contrabando de estupefacientes,NO,Estupefacientes,2019-08-21
F-1123192,F-2,CABA,F-99,Fiscalía Federal Nro. 2 de la Capital Federal,2018-08-27,s/d,s/d,0,,0,F-319,Resistencia o desobediencia a funcionario publico,NO,Resistencia o desobediencia a un funcionario público,2019-08-21
F-1123344,F-2,CABA,F-116,Fiscalía Nacional en lo Penal Económico Nro. 4,2018-06-06,s/d,s/d,0,,0,F-1993,Contrabando agravado por utilización de documentación falsa o adulterada,NO,Contrabando,2019-08-21
F-1123627,F-2,CABA,F-97,Fiscalía Federal Nro. 11 de la Capital Federal,2018-07-10,s/d,s/d,1,,0,F-174,Estafa,NO,Estafa y otras defraudaciones,2019-08-21
F-1123762,F-16,San Martín,F-243,Fiscalía Federal de Mercedes,2018-10-26,s/d,s/d,1,,0,F-2172,Encubrimiento de autores del delito,NO,Encubrimiento,2019-08-21
F-1124356,F-2,CABA,F-95,Fiscalía Federal Nro. 1 de la Capital Federal,2018-02-14,s/d,s/d,0,,0,F-403,Falsificación documentos públicos,NO,Falsificación,2019-08-21
F-1124412,F-16,San Martín,F-249,Fiscalía Federal en lo Criminal y Correccional Nro. 2 de San Martín,2018-04-10,2017-01-01,s/d,1,,0,F-319,Resistencia o desobediencia a funcionario publico,NO,Resistencia o desobediencia a un funcionario público,2019-08-21
F-1124650,F-2,CABA,F-95,Fiscalía Federal Nro. 1 de la Capital Federal,2018-10-26,2014-05-05,s/d,0,,0,F-190,Defraudación contra la administración publica,NO,Estafa y otras defraudaciones,2019-08-21
F-1124728,F-2,CABA,F-119,Fiscalía Nacional en lo Penal Económico Nro. 7,2018-02-26,2013-01-01,s/d,0,,0,F-2439,Evasión tributaria simple (26.735),NO,Evasión,2019-08-21
F-1124864,F-2,CABA,F-95,Fiscalía Federal Nro. 1 de la Capital Federal,2018-05-08,s/d,s/d,0,,0,F-430,Falsificación documento privado,NO,Falsificación,2019-08-21
F-1125262,F-2,CABA,F-97,Fiscalía Federal Nro. 11 de la Capital Federal,2018-02-06,s/d,s/d,0,,0,F-163,Robo con armas,NO,Robo,2019-08-21
F-1125418,F-2,CABA,F-95,Fiscalía Federal Nro. 1 de la Capital Federal,2018-07-12,s/d,s/d,0,,0,F-714,Comercio o tenencia para comercio de estupefacientes,NO,Estupefacientes,2019-08-21
F-1125654,F-8,Mar del Plata,F-184,Fiscalía Federal Nro. 2 de Mar del Plata,2018-02-09,2013-01-01,s/d,0,,0,F-2450,Apropiación indebida de recursos de la seguridad social por parte del empleador (Ley 26.735),NO,Sin clasificar,2019-08-21
F-1125766,F-4,Córdoba,F-148,Fiscalía Federal Nro. 3 de Córdoba,2018-05-14,s/d,s/d,0,,0,F-190,Defraudación contra la administración publica,NO,Estafa y otras defraudaciones,2019-08-21
F-1125799,F-2,CABA,F-386,Fiscalía Nacional en lo Penal Económico Nro. 9,2018-03-22,s/d,s/d,0,,0,F-2065,Contrabando de estupefacientes,NO,Estupefacientes,2019-08-21
